Unnamed: 0,Country,Year,EG.CFT.ACCS.RU.ZS,EG.CFT.ACCS.UR.ZS,EG.ELC.ACCS.RU.ZS,EG.ELC.ACCS.UR.ZS,GC.XPN.COMP.CN,GC.XPN.COMP.ZS,NY.ADJ.AEDU.CD,NY.TTF.GNFS.KN,per_lm_alllm.adq_pop_tot,per_si_allsi.adq_pop_tot,SE.ADT.1524.LT.FE.ZS,SE.ADT.1524.LT.FM.ZS,SE.ADT.1524.LT.MA.ZS,SE.ADT.1524.LT.ZS,SE.ADT.LITR.FE.ZS,SE.ADT.LITR.MA.ZS,SE.ENR.PRIM.FM.ZS,SE.ENR.SECO.FM.ZS,SE.PRM.UNER,SE.PRM.UNER.FE,SE.PRM.UNER.FE.ZS,SE.PRM.UNER.MA,SE.PRM.UNER.MA.ZS,SE.SEC.UNER.LO.FE.ZS,SE.SEC.UNER.LO.MA.ZS,SE.SEC.UNER.LO.ZS,SE.XPD.SECO.ZS,SE.XPD.TERT.ZS,SH.DTH.INJR.ZS,SH.DTH.NCOM.ZS,SH.H2O.SMDW.ZS,SH.MED.CMHW.P3,SH.STA.ANVC.ZS,SH.STA.BASS.ZS,SH.STA.BRTC.ZS,SH.XPD.CHEX.PC.CD,SI.DST.50MD,SI.POV.MPUN,SL.EMP.MPYR.FE.ZS,SL.EMP.MPYR.MA.ZS,SL.EMP.MPYR.ZS,SL.EMP.WORK.FE.ZS,SL.EMP.WORK.MA.ZS,SL.TLF.0714.SW.FE.ZS,SL.TLF.0714.SW.MA.ZS,SL.TLF.0714.SW.ZS,SL.TLF.0714.WK.FE.ZS,SL.TLF.0714.WK.MA.ZS,SL.TLF.0714.WK.ZS,SL.TLF.0714.ZS,SL.UEM.ADVN.ZS,SL.UEM.BASC.ZS,SL.UEM.INTM.ZS,SL.WAG.0714.FE.ZS,SL.WAG.0714.MA.ZS,SL.WAG.0714.ZS,SP.ADO.TFRT,SP.M15.2024.FE.ZS,SP.M18.2024.FE.ZS,SP.MTR.1519.ZS,SP.POP.DPND.OL,SP.POP.DPND.YG
4263,PAN,2008,100.0,100.0,65.0,98.0,,,685814869.4,,,36.1167046889518,,,,,,,0.96508002281189,1.07602000236511,1177.0,,,,,12.3316402435303,13.2628803253174,12.8062496185303,,,,,,,,70.7332928304808,91.8,507.56384277,23.3,,2.05236187459238,3.84583020445552,3.19352619647099,69.3815335879996,64.1769853062572,,,85.4,,,14.6,8.9,5.61,4.9,7.71,10.43,11.65,11.3,91.341,,,,9.573295424648908,46.28615586854795
4264,PAN,2009,100.0,100.0,66.5,98.2,,,735834220.533335,,,35.8038423015266,,,,,,,0.965219974517822,1.07703995704651,11254.0,5954.0,2.96281003952026,5300.0,2.5220000743866,10.0941600799561,11.6968698501587,10.9115200042725,,,,,,,95.8,71.8461082408501,88.6,551.58728027,23.2,,1.85955844875842,3.84591688517281,3.11365212644481,66.975043144689,63.3302319558832,,,,,,,,,,,,,,92.85,,,,9.80225672523006,45.81730214304952
4265,PAN,2010,100.0,100.0,64.7,98.7,,,768654648.666669,,,36.1218045880296,97.3368682861328,0.993900001049042,97.9344711303711,97.6385269165039,93.4852600097656,94.7074127197266,0.963800013065338,1.06171000003815,9856.0,5621.0,2.77367997169495,4235.0,1.99761998653412,8.20829963684082,8.74444007873535,8.48190975189209,,,12.3599771881362,69.8754188149835,,,,72.9641411354317,92.7,608.2467041,23.2,,1.93999225151024,3.94773358959808,3.21284982366025,69.8671636222755,63.6165845818646,,,83.5,,,16.5,5.4,4.399,5.538,7.916,2.58,14.27,11.02,91.622,,,,10.038198564776952,45.36425871754548
4266,PAN,2011,100.0,100.0,69.6,98.6,,,917622280.4,,,35.3437047486895,,,,,,,0.970640003681183,1.07450997829437,15546.0,7700.0,3.76104998588562,7846.0,3.66268992424011,9.76605033874512,11.0542497634888,10.4238500595093,22.42744,22.24082,,,,,,74.0902127771033,93.5,665.84649658,22.9,,2.13078036463267,3.58312182287093,3.0496153460592,74.3429462911638,64.3114810570787,,,,,,,,2.351,4.077,5.231,,,,93.352,,,,10.281035333089823,44.942929426399076
4267,PAN,2012,100.0,100.0,71.1,98.8,,,1055360163.2,,,34.0627303337638,,,,,,,0.970430016517639,,19702.0,9957.0,4.81825017929077,9745.0,4.50658988952637,,,,,,,,,,,75.2240665703728,94.3,725.86376953,23.0,,1.78714060789734,3.39451181301897,2.79323632768792,71.3786325432487,66.0128433554592,89.7,77.6,82.1,10.3,22.4,17.9,4.5,2.663,3.715,4.888,10.32,23.42,18.54,93.25,,,,10.530659247339186,44.56073858435795
4268,PAN,2013,100.0,100.0,71.2,98.3,,,1195392632.0,,,34.0150248736097,,,,,,,0.972970008850098,1.06368005275726,27297.0,13617.0,6.53269004821777,13680.0,6.27159976959229,6.04820013046265,7.69259977340698,6.88845014572144,,,,,,,93.4,76.3657176616305,91.4,806.58551025,23.9,,1.15344979381459,3.21980632931702,2.43341712729541,70.5362071580817,65.9938760941894,,,,,,,,2.198,3.48,5.471,,,,92.149,6.8,26.4,,10.783734093085911,44.1819480906026
4269,PAN,2014,100.0,100.0,74.5,99.1,1996193631.12,30.063603772689675,1275886203.2,,,31.4723836542957,97.6399993896484,0.992399990558624,98.3899993896484,98.0100021362305,,,0.976509988307953,1.07486999034882,37497.0,18229.0,8.66512966156006,19268.0,8.75368976593018,9.97564029693604,10.4944095611572,10.240779876709,,,,,,,,77.5154515155293,93.9,920.07659912,23.1,,1.47058147217576,3.64674213932533,2.81161541411855,70.7925626257996,65.1753498405911,91.06548,84.59031,86.89977,8.934527,15.40969,13.10023,5.620417,3.012,4.733,5.625,6.08,14.8,11.69,90.182,,,,11.047055399320492,43.79061519894853
4270,PAN,2015,100.0,100.0,76.3,99.2,2226250504.08,28.51545008710184,1417942786.4,,,27.5556143954336,98.120002746582,0.997500002384186,98.370002746582,98.2399978637695,,,0.97545999288559,1.05427002906799,44668.0,21966.0,10.3341703414917,22702.0,10.2104396820068,8.33497047424316,9.36962985992432,8.86386013031006,,,9.41206641455462,75.3093581640921,,,99.1,78.6727371197927,96.3,982.79394531,22.6,,1.79896986979685,3.88576060790297,3.06939181199564,69.4385864078815,64.235604067586,,,,,,,,2.374,4.486,6.07,,,,86.428,,,,11.322889591602468,43.390048262035016
4271,PAN,2016,100.0,100.0,78.1,99.4,2554854264.71,31.216588091424978,1505575246.0,,,29.3789852058866,98.3899993896484,0.99260002374649,99.120002746582,98.7600021362305,,,0.984210014343262,1.02795004844666,,,,,,,,,,,,,,,,79.8375875770844,94.6,1057.40661621,22.9,,2.1995330873876,4.49341359187953,3.59441705584582,66.6670509568826,62.6116968069643,,,,,,,,3.827,4.674,6.463,,,,81.589,,,,11.605924969277554,42.96938735160415
4272,PAN,2017,100.0,100.0,100.0,100.0,3018530480.2,33.65729841840363,1634917166.06204,,,28.6920819652992,98.8199996948242,0.995000004768372,99.3199996948242,99.0699996948242,,,0.978829979896545,1.05675995349884,57668.0,28743.0,13.2793998718262,28925.0,12.780179977417,10.9428997039795,12.5580797195435,11.7686395645142,,,,,,,,81.0102989180964,94.2,1127.68896484,23.5,,2.069610682523,4.19624514370563,3.35900379619394,65.6598405823103,62.0263206069605,,,,,,,,3.231,5.289,7.64,,,,78.616,,,,11.90214243917741,42.53200236473647
4273,PAN,2018,100.0,100.0,,99.6,3149970202.85,34.42696394561784,1691346917.08444,0.0,,27.8089040675003,98.870002746582,0.995599985122681,99.3099975585938,99.0999984741211,94.881721496582,95.9689331054688,0.986315011978149,,,,,,,,,,,,,,,,,82.1906127496453,92.9,1228.07336426,22.3,,1.95372806100917,3.92355899998931,3.13967657280278,64.5273636536467,61.3398653201054,,,,,,,,4.027,4.655,7.366,,,,74.96,,,,12.217259606070272,42.07904599230158
4274,PAN,2019,100.0,100.0,,99.6,3363546755.71681,32.0555334169177,1754569600.0,85398073.89045334,,26.2409953115538,98.8600006103516,0.999599993228912,98.9000015258789,98.879997253418,95.3588790893555,96.1408996582031,0.984726011753082,,51939.0,23196.0,10.4669399261475,28743.0,12.4035501480103,,,,,,8.77274038420363,77.859990559681,,,,83.3785517603304,95.0,1340.13781738,22.8,,2.02401989448725,3.50657068690659,2.90330728525237,63.2504610560271,59.146145761325,,,,,,,,5.141,6.145,8.32,,,,71.789,,,,12.552274286513343,41.57701198648843
4275,PAN,2020,100.0,100.0,85.6,99.8,3559259163.05,32.37216651712279,1463422800.0,109798716.12746812,,,,,,,,,0.989149987697601,,49945.0,24437.0,10.911319732666,25508.0,10.8866195678711,,,,,,,,,,,84.5738526161686,,1358.09069824,,,0.998080553608749,2.92939551193244,2.19037885871259,60.6534010190745,52.6806889426351,,,,,,,,13.23,15.322,23.906,,,,70.838,,,,12.875748647353264,41.07113346293696
4276,PAN,2021,100.0,100.0,,99.8,3927977848.09973,34.000846060454364,1659316400.0,-482505499.0465927,,,99.2399978637695,0.999800026416779,99.2600021362305,99.25,,,0.989219427108765,1.0391252040863,19756.0,9680.0,4.28545999526978,10076.0,4.26013994216919,,,,,,,,,,,85.7768116113072,,1415.24499512,21.5,,2.13142868171529,3.74059464078021,3.08779166857748,62.9471092472656,56.5519454366834,,,,,,,,7.483,9.8,12.935,,,,69.912,,,,13.172090228752683,40.61149153111443
4277,PAN,2022,100.0,100.0,100.0,99.0,,,,-1450655021.8111954,,,99.3000030517578,0.999199986457825,99.379997253418,99.3399963378906,,,,,,,,,,,,,,,,,,,,85.8798756121606,,,,,1.57995546690804,2.59644530233554,2.20072705627245,58.1754811335051,54.0868231815092,,,,,,,,8.323,7.122,11.259,,,,68.49,,,,13.474009626283737,40.14305969194916
4278,PER,2000,4.25,60.5,11.1,95.2,6495900000.0,22.121157428375863,1595648937.83893,-20496665614.3974,,,96.0500030517578,0.969200015068054,99.0999984741211,97.5800018310547,,,1.0006799697876,0.947130024433136,44731.0,24405.0,1.33307003974915,20326.0,1.07878005504608,9.17827987670898,5.92669010162354,7.53302001953125,28.37923,,11.6187324785521,55.3383009101423,44.8984082273486,,83.8,64.1040549851012,59.3,83.4623642,24.2,,2.31929189380367,6.93739229359607,5.03504994113159,31.5519689760327,43.5983822236811,,,95.2,,,4.8,24.1,5.102,2.994,6.41,,,,74.182,3.4,18.7,13.0,7.756041953214397,56.97678766384401
4279,PER,2001,5.0,64.5,16.1,92.4,6465900000.0,21.849054691063916,1509849805.36473,-23110512522.255188,,,96.1100006103516,0.978799998760223,98.1900024414062,97.1600036621094,,,1.00353002548218,0.945010006427765,21723.0,11392.0,0.623420000076294,10331.0,0.549740016460419,8.74158954620361,5.2739200592041,6.98723983764648,29.58975,,,,45.2970342463624,,,64.8841155702003,,89.19979858,23.8,,2.41646814927551,7.04449737631117,5.05087867923144,32.4163046291743,43.9980514741612,,,,,,,,7.221,3.817,7.005,,,,70.947,,,,8.038342057098495,55.70596430113586
4280,PER,2002,5.7,68.1,19.5,93.8,6604500000.0,21.687233609383515,1457501160.82668,-24226438342.716904,,,95.8899993896484,0.982299983501434,97.620002746582,96.7600021362305,,,1.00310003757477,0.942879974842072,6192.0,,,,,9.74999046325684,6.66411018371582,8.18978023529053,30.49274,12.37572,,,45.6919055303477,,,65.6533551596888,,97.49507904,24.2,,2.46041260787972,7.10455875622374,5.08895928518581,33.1331807581657,44.4085325305831,,,,,,,,6.495,3.488,8.17,,,,68.76,,,,8.377353432638436,54.45741705462377
4281,PER,2003,6.3,71.1,18.5,93.8,7164100000.0,21.877855414985273,1620723212.63509,-24677630446.78781,,,96.0299987792969,0.983500003814697,97.6399993896484,96.8499984741211,,,1.0006799697876,0.95168000459671,65264.0,36185.0,2.00390005111694,29079.0,1.56965005397797,,,,30.31172,13.24595,,,46.0834622820292,,,66.4123396499745,,97.19953156,22.8,,2.50590987454886,7.48300710509426,5.30347663956701,31.1069518077828,42.2135402860762,,,,,,,,5.222,3.113,7.063,,,,66.719,,,,8.747877959310191,53.26380341831467
4282,PER,2004,7.0,73.6,20.9,94.3,7153400000.0,20.03888890196167,1838462856.11342,-21116756399.612564,,,96.3199996948242,0.979099988937378,98.379997253418,97.3600006103516,82.0626220703125,93.4607009887695,1.00151002407074,0.988839983940125,7259.0,,,,,10.3167400360107,8.08516025543213,9.19038009643555,31.75784,13.88347,,,46.4713175637238,,91.1,67.1607908269486,71.1,105.008255,23.9,,2.55037727912314,7.24558885958105,5.18900097588316,33.708105247805,45.5864569243468,,,,,,,,6.549,3.195,7.326,,,,68.165,,,,9.127637761042598,52.15882216448693
4283,PER,2005,7.7,75.9,24.6,94.7,7662700000.0,18.94381910527927,2054477800.273,-19390739484.68643,,,96.8499984741211,0.987500011920929,98.0800018310547,97.4800033569336,82.4543685913086,93.7183074951172,1.00271999835968,0.986020028591156,10419.0,,,,,7.18721008300781,4.51255989074707,5.83870983123779,31.38581,10.74968,,,46.8550889845653,,,67.898462406967,,123.05088806,23.9,,2.86351611606104,7.20760946677919,5.2845074172253,34.5114897039216,46.5916568880939,,,,,,,,7.055,3.933,6.954,,,,68.491,,,,9.51250590143364,51.173561805636034
4284,PER,2006,8.6,77.8,31.1,96.2,8265451660.69239,18.287872732289717,2224491162.24882,-2948067236.2917023,,,97.3399963378906,0.986999988555908,98.620002746582,97.9899978637695,83.4548721313477,94.2258224487305,1.00327003002167,1.00890004634857,17312.0,,,,,4.07208013534546,1.34458005428314,2.69898009300232,35.50438,14.42556,,,47.2356370534844,,91.0,68.6263238694801,71.0,135.87088013,24.2,,2.87211331047597,7.10587163442307,5.22851806578794,35.7536223855083,48.2656901328936,,,,,,,,5.143,3.615,5.856,,,,68.787,2.7,17.5,12.2,9.898818323228788,50.292908883885886
4285,PER,2007,9.4,79.4,38.7,95.8,8428556253.21152,15.92839463598186,2488906615.53212,0.0,,,96.9899978637695,0.988499999046326,98.120002746582,97.5500030517578,84.6468811035156,94.8570327758789,1.00327003002167,1.02276003360748,19454.0,,,,,,,1.21711003780365,35.71264,13.63151,,,47.6121663782402,,,69.3437331173014,,158.16543579,24.6,,3.12912089608643,7.60734926273927,5.6001356700318,37.1023925993281,49.2028608525297,,,96.0,,,4.0,42.2,5.171,3.612,5.613,5.09,6.75,5.98,67.859,,,,10.276415355534663,49.499533751039365
4286,PER,2008,10.6,81.0,45.4,97.0,9277323920.35767,16.298006710457717,2884690830.17191,-8624104728.795471,,23.5199645877148,97.4499969482422,0.992200016975403,98.2200012207031,97.8399963378906,,,1.00292003154755,1.03716003894806,24091.0,20945.0,1.22009003162384,3146.0,0.179780006408691,,,1.41904997825623,33.30163,15.70794,,,47.9330066058152,,94.5,70.0035852739693,79.4,190.84877014,23.3,,2.76220291573273,7.47522834825895,5.35700833962913,38.0447918789248,49.7218519684369,,,,,,,,5.222,3.147,5.671,,,,68.086,3.3,17.5,13.6,10.65278072997101,48.71687938870956
4287,PER,2009,11.9,82.5,51.0,97.5,10216182378.4247,16.85084462658953,3081965340.94681,-6000710445.565903,,24.4496970617379,97.9199981689453,0.991699993610382,98.7399978637695,98.3399963378906,,,0.999989986419678,1.0267299413681,24234.0,22320.0,1.31663000583649,1914.0,0.110799998044968,,,1.74015998840332,33.47837,14.38184,,,48.2284832138322,,94.3,70.6361590517188,82.5,208.39193726,22.3,,2.97147665907869,7.3397218853182,5.36430310651637,38.0447658993926,50.4906167670055,,,,,,,,4.216,3.364,5.677,,,,66.018,3.4,19.0,13.7,11.015335003622956,47.96135192843044
4288,PER,2010,13.2,83.9,55.6,98.1,10939909299.79,16.464316363351923,3335305794.48514,11449046775.80014,,23.8576332545149,98.0299987792969,0.994400024414062,98.5800018310547,98.3099975585938,,,1.00209999084473,1.02616000175476,17199.0,,,,,,,1.60443997383118,34.21539,13.82178,11.0473314769541,67.2530838970562,48.5229924626543,,94.7,71.264248526155,83.8,240.25761414,21.6,,3.07616094265679,7.68261295463662,5.57659058001466,38.1507942667403,50.1686377913246,,,,,,,,4.349,2.887,5.077,,,,64.919,3.0,20.1,13.5,11.338590352612666,47.3053687464979
4289,PER,2011,15.0,85.3,61.3,98.4,12093362136.45,16.197625921160157,3690729893.61316,25295671148.566257,,22.014429354739,98.25,0.995899975299835,98.6500015258789,98.4499969482422,,,1.00005996227264,1.00601994991302,24649.0,,,,,,,1.72113001346588,31.40533,17.43478,,,48.8157378335811,,95.4,71.8871843387018,85.0,262.96740723,21.7,,2.67324132416152,7.12584821789531,5.08908993130963,39.7173756528403,49.6673144413084,71.4300295153334,68.3337854362353,69.7455944712048,28.5699704846666,31.6662145637647,30.2544055287952,20.7,3.955,2.8,4.745,,,,65.287,2.6,18.8,12.5,11.623740384440795,46.72750553547004
4290,PER,2012,17.0,86.7,66.2,98.6,13771632675.7761,16.856237913238264,4332393084.62239,22060195468.263763,,20.8061023426007,98.6800003051758,0.999300003051758,98.75,98.7200012207031,90.668830871582,96.9501266479492,0.996079981327057,0.974049985408783,,,,,,,,,31.86791,18.05857,,,49.1075284045421,,96.0,72.5057117505958,86.7,307.31854248,21.5,,2.85444535958532,7.10639171776184,5.16380726860934,40.8776041292252,51.3662000269293,,,,,,,,3.581,2.634,4.438,,,,64.994,2.5,19.1,13.2,11.88169101676568,46.19569156385384
4291,PER,2013,19.1,88.1,69.9,98.8,16145002295.3748,17.51122016278076,5132793589.69613,13879391555.084167,,20.0429227253915,98.8600006103516,0.999499976634979,98.9100036621094,98.8899993896484,,,1.0,0.982159972190857,,,,,,,,,28.486,16.82477,,,49.3975732778675,,95.9,73.1191935443661,89.1,320.3164978,20.9,,2.75156247055131,6.27824357590789,4.66684330819208,41.188979928867,52.802973825628,,,,,,,,3.885,2.782,4.855,,,,63.876,,,,12.119714998209757,45.67604611601117
4292,PER,2014,21.7,89.6,72.8,98.9,18998333071.4683,18.140902617791017,5923483198.30927,9093744879.280518,,19.9083918905393,98.8199996948242,0.996599972248077,99.1600036621094,98.9899978637695,90.4491806030273,96.9489822387695,1.00220000743866,0.985530018806458,,,,,,,,,30.71785,14.22039,,,49.6862851582852,,96.9,73.7280277686616,90.0,331.78091431,20.5,,2.47851939919345,5.7378959413188,4.24797232938916,41.6450677527628,52.2114446046898,74.13695,74.33222,74.24133,25.86306,25.66778,25.75867,26.10942,3.466,2.364,4.641,,,,62.668,,,,12.31046261708811,45.15206669773661
4293,PER,2015,24.5,90.95,76.7,98.9,19636857986.7077,17.83675696012358,5863359494.69711,85137921.23736572,,21.9400996033705,98.8300018310547,0.995599985122681,99.2699966430664,99.0500030517578,91.2465286254883,97.1063766479492,1.00091004371643,0.99576997756958,,,,,,,,,30.77965,16.08268,10.4292861697966,70.4288657487505,49.9740518201525,,97.0,74.3325508819996,91.6,310.26644897,19.5,,2.39129147234731,5.31241070443094,3.98646071216674,42.4236944837094,52.7218962632637,74.3388759243009,77.3963847029785,75.9330624062257,25.6611240756991,22.6036152970215,24.0669375937743,22.5665722356755,4.185,2.457,4.284,,,,61.571,,,,12.420625804849497,44.602774579867734
4294,PER,2016,27.8,92.0,78.0,98.9,21670961912.8862,19.987778113046097,5983857188.64935,1538539730.6123655,,22.2532693500513,98.7600021362305,0.996500015258789,99.1100006103516,98.9400024414062,91.1885299682617,97.1884613037109,0.987860023975372,0.974539995193481,77700.0,41026.0,2.32942008972168,36674.0,2.02447009086609,5.17149019241333,3.60281991958618,4.38122987747192,32.52512,16.97907,,,50.2601122519687,,97.6,74.9322060495436,92.4,311.43518066,20.6,,2.33942023527076,5.62467241188092,4.12425636026757,42.0939027200045,51.8271450600449,,,,,,,,4.254,3.194,4.947,,,,60.973,,,,12.443005050601522,44.05134285599965
4295,PER,2017,30.9,93.2,80.5,98.9,22984580734.6263,18.960773316616816,6795831394.74454,12724680954.9924,,22.8863875919788,98.879997253418,0.996100008487701,99.2699966430664,99.0800018310547,91.2701263427734,97.0397415161133,0.973940014839172,0.959659993648529,148636.0,73530.0,4.13045978546143,75106.0,4.09138011932373,3.91243004798889,3.23564004898071,3.57031989097595,33.77806,16.66902,,,50.5448533651236,,97.5,75.5273372511999,93.6,333.11575317,20.0,,2.35822634650809,5.3543255866444,3.98173338285495,41.9095781507404,51.3429962573551,,,,,,,,4.372,2.964,4.815,,,,60.209,,,,12.479445678081976,43.4378310817064
4296,PER,2018,34.5,94.2,81.8,99.0,24356116032.2785,19.292460908729336,6876995535.69081,11939890394.742218,,22.8580693657325,99.0100021362305,0.999400019645691,99.0699996948242,99.0400009155273,91.7031097412109,97.1213684082031,0.965669989585876,0.948450028896332,137484.0,65708.0,3.68095993995667,71776.0,3.89478993415833,3.42146992683411,2.72215008735657,3.0674901008606,34.22307,15.77045,,,50.8309405945818,,98.1,76.1198895509194,93.7,363.42483521,19.3,,2.37392266188851,5.09341246008217,3.84437981584796,41.7795348301785,50.9451888262589,,,,,,,,4.388,2.25,4.673,,,,59.457,,,,12.529987902958345,42.597815249131955
4297,PER,2019,38.2,95.2,82.9,99.1,25153714925.3654,18.444275301445508,7430835716.99383,10288185231.023102,,23.3383012435493,99.1399993896484,1.00039994716644,99.0999984741211,99.120002746582,,,0.961579978466034,0.941630005836487,61511.0,28768.0,1.61351001262665,32743.0,1.77751994132996,5.0693302154541,4.73923015594482,4.90211009979248,,,9.87633625552741,72.5860849365678,51.117947943385,,98.2,76.7094387871209,94.4,366.56491089,18.6,,2.61591975445874,4.79773460525069,3.79499454442301,41.7378697999732,51.6356951835036,,,,,,,,3.607,2.737,4.372,,,,58.808,,,,12.59532748801153,41.727698371277526
4298,PER,2020,42.4,95.9,86.1,99.0,26445303876.0164,15.848713981797951,7414149386.4712,13701159072.207031,,25.9411069039577,99.4400024414062,0.998499989509583,99.5899963378906,99.5199966430664,92.0190277099609,96.9898910522461,0.962400019168854,0.934409976005554,9053.0,,,,,5.81103992462158,5.76583003997803,5.78811979293823,,,,,51.4062095308154,,98.1,77.296102875529,95.7,388.48730469,19.7,,1.61992295491903,3.54964252137219,2.69334257650985,37.5841080275608,48.4770248203976,,,,,,,,9.109,4.622,9.313,,,,58.053,2.0,14.1,,12.68204081446202,40.992477529694746
4299,PER,2021,46.6,96.6,83.6,98.9,26772383324.1708,15.149106913542026,7281745307.84758,36237786554.89279,,25.4171048305096,99.1800003051758,1.00109994411469,99.0699996948242,99.120002746582,,,0.970359981060028,0.949090003967285,3001.0,,,,,5.37263011932373,5.77859020233154,5.57859992980957,,,,,51.6953125922784,,,77.8794876192193,94.9,412.20855713,15.9,6.6,1.9734056341365,4.24585857808263,3.20606625061833,40.0255144426517,52.0393582141581,,,,,,,,6.62,3.342,6.372,,,,56.756,,,,12.732569536381158,40.29129454565029
4300,PER,2022,50.5,97.1,85.1,99.0,,,,20940394758.348907,,,99.2900009155273,0.999800026416779,99.3099975585938,99.3000030517578,,,,,9176.0,,,,,2.24062991142273,2.39821004867554,2.32063007354736,,,,,51.9852117120259,,,78.4594565767913,,,16.4,,1.95472480148597,4.55724235714871,3.35499691917723,42.3954017900277,52.9906754172255,,,,,,,,4.938,3.167,5.182,,,,56.091,,,,12.826322122166555,39.65566687248626
4301,PHL,2000,20.1,56.4,61.8,89.8,225176000000.0,38.77818477397934,2353039667.54389,410510742921.91626,,,95.7202835083008,1.01318001747131,94.4582595825195,95.0897521972656,92.6549072265625,92.5449981689453,,,,,,,,,,,21.80575,13.81636,9.05080302841632,55.1808796351004,40.574426909416,,85.9,64.2349304594324,58.0,33.0,16.5,,2.57273557112112,6.16543490844494,4.79000456505372,50.7851255061488,50.6845543066794,,,,,,,,,,,,,,52.43,,,,6.446701437603718,64.39737344692927
4302,PHL,2001,20.5,57.6,63.4,90.2,238944000000.0,36.25626287854188,2049540003.95704,417574558292.5735,,,,,,,,,1.00199997425079,1.10132002830505,1056151.0,434372.0,7.64291000366211,621779.0,10.3591299057007,7.98458003997803,13.0663204193115,10.5742902755737,21.92228,13.73492,,,40.6824404070805,,,64.6645847920241,,28.0,,,2.78204146841357,6.89583499104779,5.3218226025339,48.2981391024291,49.5104994215174,91.2137051348,81.7260598787,85.2005373008363,8.7862986682,18.2739327966,14.7994594495475,13.25641,,,,21.0,23.9,22.8,53.447,,,,6.512298770961733,63.87712578905544
4303,PHL,2002,21.1,58.5,65.0,90.5,266000000000.0,37.64916357995423,2262448406.79139,417007053191.2012,,,,,,,,,0.992160022258759,1.10661995410919,1058027.0,401958.0,6.97211980819702,656069.0,10.754940032959,6.45851993560791,10.0735597610474,8.30401039123535,22.21366,14.04549,,,41.8281839506723,,,65.0950702025269,,27.0,,,2.73398736542088,7.25693138865251,5.52788067091716,47.8620797525221,49.2894966327171,,,,,,,,,,,,,,52.242,,,,6.5756531879100955,63.335847759195886
4304,PHL,2003,21.2,59.0,63.5,92.0,276130000000.0,35.89875596568343,2228392919.40712,424458212012.7144,,,96.5805892944336,1.03109002113342,93.5783004760742,95.0572128295898,93.5645294189453,91.6344909667969,0.988359987735748,1.10776996612549,1157167.0,472178.0,8.08199024200439,684989.0,11.074049949646,5.40530014038086,9.24765968322754,7.37006998062134,24.5403,13.18942,,,42.9920581008632,,87.6,65.5263855404339,59.8,32.0,16.5,,2.69497536818467,6.80898256541305,5.23821812128389,49.0249403295422,50.0541541728492,,,,,,,,6.097,2.723,5.123,,,,52.131,1.5,14.0,8.0,6.638500918473171,62.742436809633936
4305,PHL,2004,21.5,59.3,84.5,91.3,283070000000.0,34.86908234459379,2035729412.30874,344388557626.87134,,,,,,,,,0.986710011959076,1.11131000518799,1264830.0,514161.0,8.67440032958984,750669.0,11.9583196640015,5.06346988677979,8.95592021942139,7.05731010437012,25.83594,13.44938,,,44.1741341319541,,,65.9585302750487,,34.0,,,2.609678051635,6.55974804143002,5.07240039924662,50.71822031806,52.28823195069,,,,,,,,15.31,7.43,13.52,,,,50.739,,,,6.685337751632344,62.09592341217844
4306,PHL,2005,21.3,59.7,69.9,91.6,296360000000.0,30.339885339885345,2122270151.3284,293713129373.6748,,,,,,,,,0.989719986915588,1.11915004253387,1215802.0,474037.0,7.90725994110107,741765.0,11.6779098510742,6.18798017501831,10.6921796798706,8.4959602355957,26.79191,13.28004,,,44.5322162298932,,,66.3915052686544,,47.0,,,2.54376117135114,6.03467193219601,4.70260381186799,49.5919564818184,50.4133310319563,,,,,,,,,,,,,,51.477,,,,6.716762495600339,61.3520320958816
4307,PHL,2006,21.4,59.7,70.0,92.3,324700000000.0,34.01071960900766,2620608689.25582,270035331398.0005,,18.9723570216679,,,,,,,0.987290024757385,1.11713004112244,1432239.0,574384.0,9.45592021942139,857855.0,13.3103199005127,7.53577995300293,11.3566799163818,9.49071979522705,,,,,44.6699867918066,,,66.8253087510555,,55.0,17.1,,2.459955175288,5.55342300521962,4.36545257760798,50.0737376044137,51.1004811007365,,,,,,,,11.15,7.35,9.44,,,,52.842,,,,6.743760992062488,60.53671323418014
4308,PHL,2007,21.1,59.7,73.1,92.5,350291000000.0,35.039646933727056,3195797736.31415,258473503034.7212,,,,,,,,,0.987600028514862,1.10271000862122,1505884.0,606482.0,9.8432502746582,899402.0,13.7372102737427,7.84493017196655,11.0231399536133,9.46879005432129,24.77302,10.60725,,,44.8079588583252,,,67.8567880522006,,65.0,,,2.52966529993444,5.34286629286142,4.2599472846589,50.9910966481261,52.1679940785991,,,,,,,,10.16,6.89,8.79,,,,53.863,,,,6.78056802943276,59.57130911100757
